title,duration,genre,time_slot,IsTV
Sponge Bob,12.233054166666667,Unknown,morning,True
Futurama S01E08 A Big Piece Of Garbage,21.603911116666666,Unknown,morning,True
Workaholics,21.497166666666665,Unknown,morning,True
Sponge Bob,11.074268716666667,Unknown,morning,True
Trans-Fascism,22.0359,Animation|Comedy|Drama,morning,True
Blinded by the Thousand Points of Light,46.823116666666664,Crime|Drama|Mystery,morning,True
Futurama S01E02 The Series Has Landed,21.584711115,Unknown,morning,True
Workaholics,21.411666666666665,Unknown,morning,True
Sponge Bob,11.4964,Unknown,morning,True
Doggone Crazy,21.998216666666668,Animation|Comedy|Drama,morning,True
Futurama S01E06 A Fishful Of Dollars,21.592888883333334,Unknown,morning,True
Sponge Bob,11.2828,Unknown,morning,True
Fathers and Sons,46.40285,Crime|Drama|Mystery,morning,True
Tears of an Inflatable Clown,21.97795,Animation|Comedy|Drama,morning,True
Workaholics,21.495783333333332,Unknown,morning,True
Futurama S01E09 Hell Is Other Robots,21.59644445,Unknown,morning,True
Sponge Bob,11.7424,Unknown,morning,True
Loc'd Out (2),46.736366665,Unknown,morning,True
Strangeness on a Train,21.9968,Animation|Comedy|Drama,morning,True
Sponge Bob,11.876447916666667,Unknown,morning,True
Don't Stretch the Rainbow,46.35165,Crime|Drama|Mystery,morning,True
Workaholics,21.496483333333334,Unknown,morning,True
Raise the Steaks,22.020616666666665,Animation|Comedy|Drama,morning,True
Sponge Bob,11.2816,Unknown,morning,True
Sponge Bob,11.544878216666667,Unknown,morning,True
Honor Bound,46.40213333333333,Crime|Drama|Mystery,morning,True
Six Characters in Search of a House,22.030216666666668,Animation|Comedy|Drama,morning,True
Workaholics,21.331033333333334,Unknown,morning,True
Sponge Bob,11.371777083333333,Unknown,morning,True
The Minh Who Knew Too Much,21.992533333333334,Animation|Comedy|Drama,morning,True
A Big Disease with a Little Name,46.222233333333335,Crime|Drama|Mystery,morning,True
Workaholics,21.5069,Unknown,morning,True
Sponge Bob,4.038882533333333,Unknown,morning,True
Cops and Robert,22.025233331666666,Animation|Comedy|Drama,morning,True
Workaholics,21.4944,Unknown,morning,True
Sponge Bob,4.0345861166666666,Unknown,morning,True
In the Custody of a Clown,45.764266666666664,Crime|Drama|Mystery,morning,True
Pour Some Sugar on Kahn,22.0224,Animation|Comedy|Drama,morning,True
Sponge Bob,11.016005,Unknown,morning,True
Champagne High,44.6272,Crime|Drama|Mystery,morning,True
Workaholics,21.409583333333334,Unknown,morning,True
It Came from the Garage,22.034483333333334,Animation|Comedy|Drama,morning,True
Video ,10.831376116666666,Unknown,morning,True
How Much is That Body in the Window?,46.57351666666667,Crime|Drama|Mystery,morning,True
Video ,10.95872555,Unknown,morning,True
Workaholics,21.493,Unknown,morning,True
Video ,10.941486115,Unknown,morning,True
Workaholics,21.4944,Unknown,morning,True
After School Special,46.602666666666664,Unknown,morning,True
Sponge Bob,7.032025,Unknown,morning,True
Video ,10.844722783333333,Unknown,morning,True
Workaholics,21.492316666666667,Unknown,morning,True
You Ought to Be in Prison,45.59076666666667,Crime|Drama|Mystery,morning,True
Video ,15.95,Unknown,morning,True
Workaholics,21.498566666666665,Unknown,morning,True
Besieged (2),46.16178333333333,Crime|Drama|Mystery,morning,True
Sponge Bob,10.851952216666668,Unknown,morning,True
Orpheus 3.3,46.68018333333333,Crime|Drama|Mystery,morning,True
Sponge Bob,11.043133183333333,Unknown,morning,True
Workaholics,21.493,Unknown,morning,True
I'm OK- You Need Work,46.75698333333333,Unknown,morning,True
Sponge Bob,6.978645316666666,Unknown,morning,True
Brother Hanson & the Miracle of Renner's Pond,46.724983331666664,Unknown,morning,True
Video ,10.876666666666667,Unknown,morning,True
Video ,10.882538333333333,Unknown,morning,True
Workaholics,21.495783333333332,Unknown,morning,True
Besieged (1),46.538666666666664,Crime|Drama|Mystery,morning,True
Sponge Bob,11.102758331666667,Unknown,morning,True
Workaholics,21.50273333333333,Unknown,morning,True
Best Years of Your Life,45.43573333166667,Crime|Drama|Mystery,morning,True
Sponge Bob,10.95094,Unknown,morning,True
Workaholics,21.496483333333334,Unknown,morning,True
Higher Education,46.3225,Crime|Drama|Mystery,morning,True
"Pretty, Pretty Dresses",22.584849998333333,Animation|Comedy|Drama,morning,True
Sponge Bob,11.079825033333334,Unknown,morning,True
Next of Shin,22.484583333333333,Animation|Comedy|Drama,morning,True
Sponge Bob,11.09108,Unknown,morning,True
Raising Marijuana,45.169066665,Crime|Drama|Mystery,morning,True
Workaholics,21.64405,Unknown,morning,True
The Wedding of Bobby Hill,22.568499998333333,Animation|Comedy|Drama,morning,True
Sponge Bob,10.911456116666667,Unknown,morning,True
Chapel of Love,45.502583333333334,Unknown,morning,True
Workaholics,21.641916666666667,Unknown,morning,True
Sponge Bob,10.824702783333333,Unknown,morning,True
Revenge of the Lutefisk,22.576316666666667,Animation|Comedy|Drama,morning,True
Sponge Bob,32.096540983333334,Unknown,morning,True
Workaholics,21.641916666666667,Unknown,morning,True
Cory and Dean Got Married,46.66951666666667,Crime|Drama|Mystery,morning,True
A Firefighting We Will Go,22.596216666666667,Animation|Comedy|Drama,morning,True
Sponge Bob,4.005526316666667,Unknown,morning,True
De-Kahnstructing Henry,22.576316666666667,Animation|Comedy|Drama,morning,True
Christmas in Saigon,45.936366665,Crime|Drama|Mystery,morning,True
Workaholics,21.641916666666667,Unknown,morning,True
Sponge Bob,7.061498883333333,Unknown,morning,True
And They Call It Bobby Love,22.535066666666665,Animation|Comedy|Drama,morning,True
Sponge Bob,11.064386666666667,Unknown,morning,True
Two for the Road,44.95218333333333,Unknown,morning,True
Workaholics,21.64405,Unknown,morning,True
Video ,6.983643333333333,Unknown,morning,True
Good Hill Hunting,22.535083333333333,Animation|Comedy|Drama,morning,True
School's Out,46.68586666666667,Crime|Drama|Mystery,morning,True
Video ,4.003333333333333,Unknown,morning,True
Workaholics,21.6412,Unknown,morning,True
Wings of the Dope,22.583433333333332,Animation|Comedy|Drama,morning,True
Sponge Bob,11.029234766666667,Unknown,morning,True
Fear and Loathing with Russell Buckins,46.769066665,Crime|Drama|Mystery,morning,True
Workaholics,21.5573,Unknown,morning,True
"Jon Vitti Presents: ""Return to La Grunta""",22.582716666666666,Animation|Comedy|Drama,morning,True
Sponge Bob,7.021458883333334,Unknown,morning,True
Death and Texas,22.582716666666666,Animation|Comedy|Drama,morning,True
Sponge Bob,11.024346665,Unknown,morning,True
Sponge Bob,10.815676783333334,Unknown,morning,True
Pregnant Paws,22.584849998333333,Animation|Comedy|Drama,morning,True
Workaholics,21.6412,Unknown,morning,True
Sponge Bob,10.979301666666666,Unknown,morning,True
Sleight of Hank,22.512316666666667,Animation|Comedy|Drama,morning,True
Sponge Bob,3.939491116666667,Unknown,morning,True
Workaholics,21.64405,Unknown,morning,True
Death of a Propane Salesman,22.8188,Animation|Comedy|Drama,morning,True
Video ,10.93870555,Unknown,morning,True
Sponge Bob,10.833055283333334,Unknown,morning,True
Escape from Party Island,22.584849998333333,Animation|Comedy|Drama,morning,True
Workaholics,21.6412,Unknown,morning,True
As Old as the Hills...,22.62965,Animation|Comedy|Drama,morning,True
Sponge Bob,10.784106665,Unknown,morning,True
Sponge Bob,10.887543333333333,Unknown,morning,True
Workaholics,21.366733333333332,Unknown,morning,True
Dog Dale Afternoon,22.57845,Animation|Comedy|Drama,morning,True
Sponge Bob,11.073153783333334,Unknown,morning,True
Take Me Out of the Ball Game,22.596233331666667,Animation|Comedy|Drama,morning,True
Workaholics,21.366733333333332,Unknown,morning,True
Sponge Bob,10.804126666666667,Unknown,morning,True
Peggy's Headache,22.584849998333333,Animation|Comedy|Drama,morning,True
Workaholics,21.366733333333332,Unknown,morning,True
Sponge Bob,11.049927783333333,Unknown,morning,True
Three Coaches and a Bobby,22.57915,Animation|Comedy|Drama,morning,True
Sponge Bob,11.042987433333334,Unknown,morning,True
Nine Pretty Darn Angry Men,22.551433333333332,Animation|Comedy|Drama,morning,True
Workaholics,21.363883333333334,Unknown,morning,True
Sponge Bob,10.958875548333333,Unknown,morning,True
Workaholics,21.27855,Unknown,morning,True
Love Hurts... and So Does Art,22.567783333333335,Animation|Comedy|Drama,morning,True
Hank's Cowboy Movie,22.582716666666666,Animation|Comedy|Drama,morning,True
Workaholics,21.365299998333334,Unknown,morning,True
Workaholics,21.36175,Unknown,morning,True
Peggy's Pageant Fever,22.584849998333333,Animation|Comedy|Drama,morning,True
Workaholics,21.367433333333334,Unknown,morning,True
"To Spank, with Love",22.426983333333332,Animation|Comedy|Drama,morning,True
Workaholics,21.365299998333334,Unknown,morning,True
Racist Dawg,22.243883333333333,Animation|Comedy|Drama,morning,True
Full Metal Dust Jacket,22.410433333333334,Animation|Comedy|Drama,morning,True
Workaholics,21.187883333333332,Unknown,morning,True
Workaholics,21.366016666666667,Unknown,morning,True
Boxing Luanne,22.241666666666667,Animation|Comedy|Drama,morning,True
The Good Buck,22.456866666666667,Animation|Comedy|Drama,morning,True
Workaholics,21.36815,Unknown,morning,True
Goodbye Normal Jeans,22.490516666666668,Animation|Comedy|Drama,morning,True
Workaholics,21.365299998333334,Unknown,morning,True
"Bad Girls, Bad Girls, Whatcha Gonna Do",22.60035,Animation|Comedy|Drama,morning,True
Get Your Freak Off,22.450766666666667,Animation|Comedy|Drama,morning,True
An Officer and a Gentle Boy,22.227766666666668,Animation|Comedy|Drama,morning,True
The Son Also Roses,22.2564,Animation|Comedy|Drama,morning,True
Maid in Arlen,22.2639,Animation|Comedy|Drama,morning,True
The Fat and the Furious,22.265299998333333,Animation|Comedy|Drama,morning,True
Megalo Dale,22.2639,Animation|Comedy|Drama,morning,True
Pigmalion,22.736316666666667,Animation|Comedy|Drama,morning,True
The Texas Skillsaw Massacre,22.172983333333335,Animation|Comedy|Drama,morning,True
Night and Deity,22.271233331666668,Animation|Comedy|Drama,morning,True
The Witches of East Arlen,22.413216665,Animation|Comedy|Drama,morning,True
I Never Promised You an Organic Garden,22.207733333333334,Animation|Comedy|Drama,morning,True
Be True to Your Fool,22.22915,Animation|Comedy|Drama,morning,True
Board Games,22.23415,Animation|Comedy|Drama,morning,True
Vision Quest,22.29505,Animation|Comedy|Drama,morning,True
Dances with Dogs,22.219416666666667,Animation|Comedy|Drama,morning,True
Queasy Rider,22.266133333333332,Animation|Comedy|Drama,morning,True
The Miseducation of Bobby Hill,22.18188333333333,Animation|Comedy|Drama,morning,True
How I Learned to Stop Worrying and Love the Alamo,21.97335,Animation|Comedy|Drama,morning,True
"Girl, You'll Be a Giant Soon",22.006016666666667,Animation|Comedy|Drama,morning,True
That's What She Said,21.94485,Animation|Comedy|Drama,morning,True
"Livin' on Reds, Vitamin C and Propane",21.996983333333333,Animation|Comedy|Drama,morning,True
Dale Be Not Proud,21.981683333333333,Animation|Comedy|Drama,morning,True
"Rich Hank, Poor Hank",22.41336666666667,Animation|Comedy|Drama,morning,True
The Redneck on Rainey Street,21.952483331666667,Animation|Comedy|Drama,morning,True
My Hair Lady,21.942066665,Animation|Comedy|Drama,morning,True
Ceci N'Est Pas Une King of the Hill,22.1381,Animation|Comedy|Drama,morning,True
DaleTech,22.184666666666665,Animation|Comedy|Drama,morning,True
Talking Shop,22.170766666666665,Animation|Comedy|Drama,morning,True
The Incredible Hank,21.996983333333333,Animation|Comedy|Drama,morning,True
"Après Hank, le Deluge",22.148516666666666,Animation|Comedy|Drama,morning,True
Cheer Factor,21.999066666666668,Animation|Comedy|Drama,morning,True
Phish and Wildlife,21.982383333333335,Animation|Comedy|Drama,morning,True
Reborn to Be Wild,21.998366666666666,Animation|Comedy|Drama,morning,True
Patch Boomhauer,22.15965,Animation|Comedy|Drama,morning,True
Hank's Back,21.992816666666666,Animation|Comedy|Drama,morning,True
Stressed for Success,21.9643,Animation|Comedy|Drama,morning,True
New Cowboy on the Block,22.23055,Animation|Comedy|Drama,morning,True
After the Mold Rush,22.197866666666666,Animation|Comedy|Drama,morning,True
Flirting with the Master,22.232633333333332,Animation|Comedy|Drama,morning,True
Torch Song Hillogy,22.586266666666667,Animation|Comedy|Drama,morning,True
Tankin' It to the Streets,22.6133,Animation|Comedy|Drama,morning,True
"Are You There God? It's Me, Margaret Hill",22.618266666666667,Animation|Comedy|Drama,morning,True
Of Mice and Little Green Men,22.596233331666667,Animation|Comedy|Drama,morning,True
I'm with Cupid,22.590533333333333,Animation|Comedy|Drama,morning,True
Returning Japanese (1) / Returning Japanese (2),43.76103333166667,Animation|Comedy|Drama,morning,True
Lupe's Revenge,22.596233331666667,Animation|Comedy|Drama,morning,True
Beer and Loathing,22.601916666666668,Animation|Comedy|Drama,morning,True
Joust Like a Woman,22.594816666666667,Animation|Comedy|Drama,morning,True
Father of the Bribe,22.60405,Animation|Comedy|Drama,morning,True
Bobby Goes Nuts,22.59835,Animation|Comedy|Drama,morning,True
Fun with Jane and Jane,22.601916666666668,Animation|Comedy|Drama,morning,True
Dang Ol' Love,22.601916666666668,Animation|Comedy|Drama,morning,True
A Man Without a Country Club,22.595516666666665,Animation|Comedy|Drama,morning,True
"The Father, the Son, and J.C.",22.594816666666667,Animation|Comedy|Drama,morning,True
The Substitute Spanish Prisoner,22.627516666666665,Animation|Comedy|Drama,morning,True
My Own Private Rodeo,22.518716666666666,Animation|Comedy|Drama,morning,True
The Bluegrass Is Always Greener,22.596233331666667,Animation|Comedy|Drama,morning,True
Sug Night,22.595516666666665,Animation|Comedy|Drama,morning,True
Unfortunate Son,22.663066666666666,Animation|Comedy|Drama,morning,True
Soldier of Misfortune,22.615433333333332,Animation|Comedy|Drama,morning,True
The Company Man,22.254183333333334,Animation|Comedy|Drama,morning,True
Bobby Slam,22.559966666666668,Animation|Comedy|Drama,morning,True
Leanne's Saga,22.567783333333335,Animation|Comedy|Drama,morning,True
Snow Job,22.579166666666666,Animation|Comedy|Drama,morning,True
Peggy's Turtle Song,22.516583331666666,Animation|Comedy|Drama,morning,True
The Unbearable Blindness of Laying,22.554983333333332,Animation|Comedy|Drama,morning,True
How to Fire a Rifle Without Really Trying,22.27765,Animation|Comedy|Drama,morning,True
The Man Who Shot Cane Skretteburg,22.495966666666668,Animation|Comedy|Drama,morning,True
Three Days of the Kahndo,22.537216666666666,Animation|Comedy|Drama,morning,True
Meet the Manger Babies,22.51375,Animation|Comedy|Drama,morning,True
Hilloween,22.52938333333333,Animation|Comedy|Drama,morning,True
Hank's Dirty Laundry,22.535783333333335,Animation|Comedy|Drama,morning,True
"Jumpin' Crack Bass (It's a Gas, Gas, Gas)",22.496666666666666,Animation|Comedy|Drama,morning,True
"Life in the Fast Lane, Bobby's Saga",22.568483333333333,Animation|Comedy|Drama,morning,True
The Son That Got Away,22.562816666666667,Animation|Comedy|Drama,morning,True
The Final Shinsult,22.569916666666668,Animation|Comedy|Drama,morning,True
Texas City Twister,22.289033333333332,Animation|Comedy|Drama,morning,True
Husky Bobby,22.49738333333333,Animation|Comedy|Drama,morning,True
I Remember Mono,22.601199998333332,Animation|Comedy|Drama,morning,True
Propane Boom,22.518716666666666,Animation|Comedy|Drama,morning,True
Traffic Jam,22.518016665,Animation|Comedy|Drama,morning,True
Junkie Business,22.5692,Animation|Comedy|Drama,morning,True
Arrow Head,22.2869,Animation|Comedy|Drama,morning,True
Bills Are Made to Be Broken,22.574183333333334,Animation|Comedy|Drama,morning,True
Won't You Pimai Neighbor?,22.568499998333333,Animation|Comedy|Drama,morning,True
Flush with Power,22.612583333333333,Animation|Comedy|Drama,morning,True
Movin' On Up,22.585566666666665,Animation|Comedy|Drama,morning,True
To Kill a Ladybird,22.574183333333334,Animation|Comedy|Drama,morning,True
Happy Hank's Giving,22.548583333333333,Animation|Comedy|Drama,morning,True
Hanky Panky,22.56565,Animation|Comedy|Drama,morning,True
Naked Ambition,22.56565,Animation|Comedy|Drama,morning,True
A Beer Can Named Desire,22.567783333333335,Animation|Comedy|Drama,morning,True
Meet the Propaniacs,22.584849998333333,Animation|Comedy|Drama,morning,True
Peggy Hill: The Decline and Fall,22.909116666666666,Animation|Comedy|Drama,morning,True
High Anxiety,22.8892,Animation|Comedy|Drama,morning,True
Bill of Sales,22.584849998333333,Animation|Comedy|Drama,morning,True
Hank's Bad Hair Day,22.568499998333333,Animation|Comedy|Drama,morning,True
Hillennium,22.580583333333333,Animation|Comedy|Drama,morning,True
Rodeo Days,22.569916666666668,Animation|Comedy|Drama,morning,True
Cotton's Plot,22.5813,Animation|Comedy|Drama,morning,True
Little Horrors of Shop,22.532933333333332,Animation|Comedy|Drama,morning,True
Aisle 8A,22.56565,Animation|Comedy|Drama,morning,True
Old Glory,22.59765,Animation|Comedy|Drama,morning,True
Transnational Amusements Presents: Peggy's Magic Sex Feet,22.601916666666668,Animation|Comedy|Drama,morning,True
Not in My Back-hoe,22.622533333333333,Animation|Comedy|Drama,morning,True
Peggy's Fan Fair,22.635333331666665,Animation|Comedy|Drama,morning,True
Nancy Boys,22.568499998333333,Animation|Comedy|Drama,morning,True
Hank's Bully,22.033133333333332,Animation|Comedy|Drama,morning,True
Harlottown,22.0944,Animation|Comedy|Drama,morning,True
Orange You Sad I Did Say Banana?,22.035116666666667,Animation|Comedy|Drama,morning,True
24 Hour Propane People,22.010183333333334,Animation|Comedy|Drama,morning,True
Hank's on Board,22.206633333333333,Animation|Comedy|Drama,morning,True
Bill's House,22.021316666666667,Animation|Comedy|Drama,morning,True
Bystand Me,22.07705,Animation|Comedy|Drama,morning,True
The Year of Washing Dangerously,22.244933333333332,Animation|Comedy|Drama,morning,True
Hank Fixes Everything,22.042866665,Animation|Comedy|Drama,morning,True
Church Hopping,22.018633333333334,Animation|Comedy|Drama,morning,True
Business Is Picking Up,22.2172,Animation|Comedy|Drama,morning,True
You Gotta Believe (In Moderation),22.04146666666667,Animation|Comedy|Drama,morning,True
Edu-macating Lucky,22.2613,Animation|Comedy|Drama,morning,True
A Portrait of the Artist as a Young Clown,22.095,Animation|Comedy|Drama,morning,True
The Texas Panhandler,22.012266666666665,Animation|Comedy|Drama,morning,True
Iron Chef - 21st Century Battles,83.70668066666667,Unknown,morning,True
Iron Chef - Egg Battle,41.79346013166667,Unknown,morning,True
Iron Chef - Cuttlefish Squid Battle 2,41.7350684,Unknown,morning,True
Iron Chef - Noodle Battle,41.77566455,Unknown,morning,True
Iron Chef - Horsehair Crab Battle,41.78011345,Unknown,morning,True
Iron Chef - Apple & Chocolate Battle,41.31831293333333,Unknown,morning,True
Iron Chef - France Battle Special,89.26895956666667,Unknown,morning,True
Iron Chef - Carp Battle 2,39.48817614833333,Unknown,morning,True
Iron Chef - Yogurt Battle,40.276749583333334,Unknown,morning,True
Iron Chef - Udon Battle 2,41.278871816666665,Unknown,morning,True
Iron Chef - Soy Bean Battle,41.77955733333334,Unknown,morning,True
Iron Chef - Rice Battle,40.306779883333334,Unknown,morning,True
Iron Chef - Lamb Battle,38.05339515,Unknown,morning,True
Iron Chef - Caviar Battle,41.368816333333335,Unknown,morning,True
Iron Chef - Matsutake Mushroom Battle 2,41.7791003,Unknown,morning,True
Iron Chef - Lamb Battle 2,39.8902485,Unknown,morning,True
Iron Chef - Abalone Battle,40.307336,Unknown,morning,True
Iron Chef - Bamboo Shoot Battle,41.67260241666666,Unknown,morning,True
Iron Chef - Mango Battle,40.32624396666667,Unknown,morning,True
Iron Chef - Potato Battle,41.50714295,Unknown,morning,True
Iron Chef - Pumpkin Battle,41.908395883333334,Unknown,morning,True
Iron Chef - Yam Battle,41.229931965,Unknown,morning,True
Iron Chef - Bamboo Shoot Battle 2,39.78236186666667,Unknown,morning,True
Iron Chef - Swallows Nest Battle,41.83161905,Unknown,morning,True
Iron Chef - Cabbage Battle,41.591035483333336,Unknown,morning,True
Iron Chef - Pork Belly Battle,40.36294766666666,Unknown,morning,True
Iron Chef - Sardine Battle,41.345748883333336,Unknown,morning,True
Iron Chef - Eggplant Battle 3,39.844090816666665,Unknown,morning,True
Iron Chef - Sole Battle,41.344636666666666,Unknown,morning,True
Iron Chef - Jinhua Pork Battle,39.56269578333333,Unknown,morning,True
Iron Chef - Truffle Battle,41.57935713166667,Unknown,morning,True
Iron Chef - Cod Roe Overtime Battle - Scallions,39.62720531666667,Unknown,morning,True
Iron Chef - Spinach Battle,40.48306886666666,Unknown,morning,True
Iron Chef - Duck Battle 2,41.7489712,Unknown,morning,True
Iron Chef - Leek Battle,40.758346616666664,Unknown,morning,True
Iron Chef - Natto Battle 2,41.048816333333335,Unknown,morning,True
Iron Chef - Beef Battle,41.5364864,Unknown,morning,True
Iron Chef - Unisex Salmon Battle,39.73064301666667,Unknown,morning,True
Iron Chef - Lamb Battle 3,41.41192611666666,Unknown,morning,True
Iron Chef - Horse Mackerel Battle,41.693360033333335,Unknown,morning,True
Iron Chef - Saury Battle 2,39.629429783333336,Unknown,morning,True
Iron Chef - The Legend Of Michiba,42.161985083333335,Unknown,morning,True
Iron Chef - Pike Eel Battle 2,39.204000533333335,Unknown,morning,True
Iron Chef - Foie Gras Battle 2,40.397983016666664,Unknown,morning,True
Iron Chef - Taro Battle,41.800133465,Unknown,morning,True
Iron Chef - Squid Battle 2,41.74785896666667,Unknown,morning,True
Iron Chef - Tuna (Maguro) Battle 2,41.5248076,Unknown,morning,True
Iron Chef - Cod Battle 3,40.60319006666667,Unknown,morning,True
Iron Chef - Prawn Battle,41.48537426666667,Unknown,morning,True
Iron Chef - Potato Battle 4,40.1972249,Unknown,morning,True
Iron Chef - Matsutake Mushroom Battle,41.784006233333336,Unknown,morning,True
Iron Chef - Sushi Battle,39.67058241666667,Unknown,morning,True
Iron Chef - Mishima Beef Battle,39.67169465,Unknown,morning,True
Iron Chef - Turkey Battle,42.03532666666667,Unknown,morning,True
Iron Chef - King Crab Battle,39.797377015,Unknown,morning,True
Iron Chef - Pen Shell Battle,40.320126683333335,Unknown,morning,True
Iron Chef - Stingray Battle,41.656615,Unknown,morning,True
Iron Chef - Homard Lobster Battle,41.53759866666667,Unknown,morning,True
Iron Chef - Shiitake Mushroom Battle,40.67381688333333,Unknown,morning,True
Iron Chef - Sardine Rematch Battle,40.320126683333335,Unknown,morning,True
Iron Chef - Oxtail Battle,41.728214083333334,Unknown,morning,True
Iron Chef - Quail Battle,41.7067067,Unknown,morning,True
Iron Chef - Onion Battle,41.42889796666667,Unknown,morning,True
Iron Chef - Escargot Battle,40.1304909,Unknown,morning,True
Iron Chef - Tofu Battle 2,41.772884,Unknown,morning,True
Iron Chef - Blue Crab Battle 2,39.731199133333334,Unknown,morning,True
Iron Chef - Shark Fin Battle 2,41.73562451666667,Unknown,morning,True
Iron Chef - Potato Battle 3 Overtime - Sweet Potato,42.17101778333333,Unknown,morning,True
Iron Chef - Duck Battle,39.819065566666666,Unknown,morning,True
Iron Chef - Sweetfish (Ayu) Battle 3,41.7784044,Unknown,morning,True
Iron Chef - Guinea Fowl Battle,39.08777215,Unknown,morning,True
Iron Chef - Scampi Battle,41.77566455,Unknown,morning,True
Iron Chef - Cod Battle 2,40.46582925,Unknown,morning,True
Iron Chef - Tuna Battle,40.03539495,Unknown,morning,True
Iron Chef - Saury Battle,39.787923031666665,Unknown,morning,True
Iron Chef - Sweetfish (Ayu) Battle,41.85389645,Unknown,morning,True
Iron Chef - Bonito Battle,41.84184185,Unknown,morning,True
Iron Chef - Bell Pepper Battle 3,40.19666878333334,Unknown,morning,True
Iron Chef - Chinese Cabbage Battle,41.65443221666666,Unknown,morning,True
Iron Chef - Foie Gras Overtime Battle - Asparagus,41.9122887,Unknown,morning,True
Iron Chef - Turkey Battle 2,39.62609308333333,Unknown,morning,True
Iron Chef - Crayfish Battle,40.7144134,Unknown,morning,True
Iron Chef - Asparagus Battle,39.83185625,Unknown,morning,True
Iron Chef - Chicken Battle,39.276851816666664,Unknown,morning,True
Iron Chef - Tilefish Battle,41.42889796666667,Unknown,morning,True
Iron Chef - Jumbo Mushroom Battle,41.99070115,Unknown,morning,True
Iron Chef - Shanghai Cabbage (Chingensai) Battle,39.2596122,Unknown,morning,True
Iron Chef - Tomato Battle,41.77844511666667,Unknown,morning,True
Iron Chef - Cod Roe Battle,39.6967199,Unknown,morning,True
Iron Chef - Umeboshi Battle,42.028097216666666,Unknown,morning,True
Iron Chef - Scallop Battle,40.16775071666667,Unknown,morning,True
Iron Chef - Tomato Battle 2,39.94862585,Unknown,morning,True
Iron Chef - Turnip Battle,39.80516265,Unknown,morning,True
Iron Chef - Curry Powder Battle,40.8311979,Unknown,morning,True
Iron Chef - Strawberry Dessert Battle,40.054302916666664,Unknown,morning,True
Iron Chef - Corn Battle,41.55608415,Unknown,morning,True
Iron Chef - Bell Pepper Battle 2,39.924727733333334,Unknown,morning,True
Iron Chef - Squid Battle,40.3240195,Unknown,morning,True
Iron Chef - Sea Urchin Battle 2,41.740629516666665,Unknown,morning,True
Iron Chef - Eggplant Battle 2,41.826829933333336,Unknown,morning,True
Iron Chef - Rice Battle 2,42.118743333333335,Unknown,morning,True
Iron Chef - Japanese Girl's Day Festival Battle,40.11406803333333,Unknown,morning,True
Iron Chef - Shark Fin Battle,41.26515405,Unknown,morning,True
Iron Chef - Egg Battle 2,41.71282393333333,Unknown,morning,True
Iron Chef - Lotus Root Battle,41.83293333333334,Unknown,morning,True
Iron Chef - Abalone Battle 2,41.73191666666666,Unknown,morning,True
Iron Chef - Milk Battle,41.09670748166667,Unknown,morning,True
Iron Chef - Salmon Battle,41.777889,Unknown,morning,True
Iron Chef - Clam Battle,42.541387783333334,Unknown,morning,True
Iron Chef - Natto Battle,39.30410153333333,Unknown,morning,True
Iron Chef - Sea Bass Battle,41.621018666666664,Unknown,morning,True
Iron Chef - Scorpionfish Battle,41.72283395,Unknown,morning,True
Iron Chef - Giant Eel Battle,40.32346338333333,Unknown,morning,True
Iron Chef - Pineapple Battle,40.76946895,Unknown,morning,True
Iron Chef - Broccoli Battle,40.235040833333336,Unknown,morning,True
Iron Chef - Sweetfish (Ayu) Battle 2,41.38189611666667,Unknown,morning,True
Iron Chef - Sea Urchin Roe Battle,39.88913626666667,Unknown,morning,True
Iron Chef - Matsuba Crab Battle,39.603848416666665,Unknown,morning,True
Iron Chef - Sea Cucumber Battle,41.7846618,Unknown,morning,True
Iron Chef - Anglerfish Battle,41.784006233333336,Unknown,morning,True
Iron Chef - Mochi Battle,41.6299633,Unknown,morning,True
Iron Chef - Lobster Battle,41.2012012,Unknown,morning,True
Iron Chef - Suckling Pig Battle,39.46537536666666,Unknown,morning,True
Iron Chef - Octopus Battle 2,40.28008628333333,Unknown,morning,True
Iron Chef - Giant Lobster Battle,39.57715481666666,Unknown,morning,True
Iron Chef - Carrot Battle,41.740629516666665,Unknown,morning,True
Iron Chef - Pork Belly Overtime Battle - Konnyaku,40.1171441,Unknown,morning,True
Iron Chef - Lettuce Battle,41.74229785,Unknown,morning,True
Iron Chef - Sea Urchin Battle,41.774149666666666,Unknown,morning,True
Iron Chef - Potato Battle 3,42.01975555,Unknown,morning,True
Iron Chef - Pumpkin Battle 2,41.82293405,Unknown,morning,True
Iron Chef - Eel Battle,41.72849065,Unknown,morning,True
Iron Chef - Carp Battle,40.83509071666667,Unknown,morning,True
Iron Chef - Black Pig Battle,39.921391033333336,Unknown,morning,True
Iron Chef - Asparagus Battle 2,39.870784416666666,Unknown,morning,True
Iron Chef - Mushroom Battle,41.3174958,Unknown,morning,True
Iron Chef - Oyster Battle,40.51309916666667,Unknown,morning,True
Iron Chef - Udon Battle,41.67705135,Unknown,morning,True
Iron Chef - Milk Fed Veal Battle,40.2973259,Unknown,morning,True
Iron Chef - Pike Eel Battle,39.05329291666666,Unknown,morning,True
Iron Chef - Maitake Mushroom Battle,41.89727355,Unknown,morning,True
Iron Chef - Yellowtail Battle,39.28772788333333,Unknown,morning,True
Iron Chef - Broccoli Battle 2,41.35488435,Unknown,morning,True
